2.550000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.530000000000000000e+02 0.000000000000000000e+00 1.020000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.040000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.040000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.100000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.040000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.020000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.530000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.530000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 0.000000000000000000e+00 1.020000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.040000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01
2.550000000000000000e+02 2.110000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.110000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 1.680000000000000000e+02 1.530000000000000000e+02 2.190000000000000000e+02 2.550000000000000000e+02 2.090000000000000000e+02 9.900000000000000000e+01 2.500000000000000000e+01 1.250000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 1.530000000000000000e+02 2.370000000000000000e+02 1.430000000000000000e+02 2.800000000000000000e+01 0.000000000000000000e+00 6.400000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 8.200000000000000000e+01 2.040000000000000000e+02 2.220000000000000000e+02 9.200000000000000000e+01 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 8.900000000000000000e+01 0.000000000000000000e+00 6.900000000000000000e+01 1.890000000000000000e+02 2.170000000000000000e+02 1.090000000000000000e+02 1.530000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.150000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 3.600000000000000000e+01 1.400000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 5.100000000000000000e+01 2.240000000000000000e+02 2.550000000000000000e+02 2.220000000000000000e+02 2.320000000000000000e+02 1.630000000000000000e+02 3.300000000000000000e+01 0.000000000000000000e+00 8.000000000000000000e+00 5.100000000000000000e+01
1.300000000000000000e+01 2.550000000000000000e+02 2.450000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.450000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.200000000000000000e+01 2.380000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 2.380000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 2.450000000000000000e+02 1.430000000000000000e+02 6.700000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.700000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.510000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 6.100000000000000000e+01 2.170000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.320000000000000000e+02 1.080000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.320000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 5.800000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 1.200000000000000000e+01 2.440000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.470000000000000000e+02 6.100000000000000000e+01 1.100000000000000000e+01 2.430000000000000000e+02 2.520000000000000000e+02 1.630000000000000000e+02 4.800000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 6.700000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 2.490000000000000000e+02 1.190000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 2.380000000000000000e+02 2.550000000000000000e+02 4.900000000000000000e+01 2.490000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.450000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.110000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 2.110000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 2.190000000000000000e+02 2.550000000000000000e+02 2.090000000000000000e+02 9.900000000000000000e+01 2.500000000000000000e+01 1.250000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.530000000000000000e+02 2.370000000000000000e+02 1.430000000000000000e+02 2.800000000000000000e+01 0.000000000000000000e+00 6.400000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 8.200000000000000000e+01 2.040000000000000000e+02 2.220000000000000000e+02 9.200000000000000000e+01 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 8.900000000000000000e+01 0.000000000000000000e+00 6.900000000000000000e+01 1.890000000000000000e+02 2.170000000000000000e+02 8.700000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.150000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.530000000000000000e+02 2.400000000000000000e+02 1.400000000000000000e+02 3.600000000000000000e+01 1.400000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 2.220000000000000000e+02 2.320000000000000000e+02 1.630000000000000000e+02 3.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 1.840000000000000000e+02 2.550000000000000000e+02 2.320000000000000000e+02 2.040000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 1.710000000000000000e+02 5.600000000000000000e+01 0.000000000000000000e+00 6.400000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 8.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.780000000000000000e+02 5.400000000000000000e+01 5.600000000000000000e+01 1.710000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 8.200000000000000000e+01 1.300000000000000000e+01 1.330000000000000000e+02 2.320000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 5.100000000000000000e+01 2.110000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00 1.330000000000000000e+02 2.040000000000000000e+02 2.040000000000000000e+02 1.330000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 1.680000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 2.090000000000000000e+02 1.860000000000000000e+02 6.600000000000000000e+01 2.500000000000000000e+01 1.250000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.800000000000000000e+01 1.430000000000000000e+02 2.370000000000000000e+02 2.170000000000000000e+02 2.240000000000000000e+02 5.100000000000000000e+01
2.550000000000000000e+02 2.550000000000000000e+02 2.260000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.340000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 1.570000000000000000e+02 3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.300000000000000000e+01 1.800000000000000000e+02 2.200000000000000000e+02 9.800000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.010000000000000000e+02 1.910000000000000000e+02 6.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.060000000000000000e+02 2.520000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.300000000000000000e+02 8.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.060000000000000000e+02 2.520000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.070000000000000000e+02 1.910000000000000000e+02 8.600000000000000000e+01 0.000000000000000000e+00 6.700000000000000000e+01 1.910000000000000000e+02 2.010000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.360000000000000000e+02 2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.220000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.220000000000000000e+02 2.550000000000000000e+02
3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 2.550000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.900000000000000000e+01 8.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+02 1.400000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00
2.550000000000000000e+02 2.550000000000000000e+02 2.260000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.340000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 1.570000000000000000e+02 3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.300000000000000000e+01 1.800000000000000000e+02 2.200000000000000000e+02 1.150000000000000000e+02 1.150000000000000000e+02 2.550000000000000000e+02 2.010000000000000000e+02 1.910000000000000000e+02 6.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.440000000000000000e+02 2.520000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 1.910000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.440000000000000000e+02 2.520000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.070000000000000000e+02 1.910000000000000000e+02 8.600000000000000000e+01 0.000000000000000000e+00 6.700000000000000000e+01 1.910000000000000000e+02 2.010000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.360000000000000000e+02 2.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.220000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.220000000000000000e+02 2.550000000000000000e+02
1.300000000000000000e+01 2.550000000000000000e+02 2.450000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.450000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.200000000000000000e+01 2.380000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 2.380000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 2.450000000000000000e+02 1.430000000000000000e+02 6.700000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 6.700000000000000000e+01 0.000000000000000000e+00 5.400000000000000000e+01 2.450000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.550000000000000000e+02 2.510000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 6.100000000000000000e+01 2.170000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.320000000000000000e+02 1.080000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 3.800000000000000000e+01 2.320000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 1.660000000000000000e+02 5.800000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 1.200000000000000000e+01 2.440000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.470000000000000000e+02 6.100000000000000000e+01 1.100000000000000000e+01 2.430000000000000000e+02 2.520000000000000000e+02 1.630000000000000000e+02 4.800000000000000000e+01 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 6.700000000000000000e+01 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 2.490000000000000000e+02 1.190000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 2.380000000000000000e+02 2.550000000000000000e+02 4.900000000000000000e+01 2.490000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.450000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02
3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 2.550000000000000000e+02 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.900000000000000000e+01 8.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 2.420000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+02 1.400000000000000000e+02 2.550000000000000000e+02 1.150000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00
